Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:45:35.378 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-0.146484,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.180000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.003000,0.000000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.480 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.160000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,-0.005000,0.003000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.581 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.160000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,-0.001000,0.012000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.683 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.160000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.002000,-0.004000,0.002000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.784 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.160000,1.000000,111.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.003000,-0.005000,0.008000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.885 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.150000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.003000,-0.002000,0.004000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:35.985 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,1.000000,2.150000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.001000,0.002000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.085 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.140000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.001000,-0.003000,0.001000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.185 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.140000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,-0.002000,0.007000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.286 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.140000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.001000,-0.001000,0.000000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.386 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.130000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.486 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.670000,0.990000,2.130000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.002000,0.005000,FlatInitial,ResetBack,0,-0.828125,0.670000
07:45:36.586 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.130000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,-0.002000,-0.003000,0.006000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.686 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.120000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.786 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.120000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,0.002000,0.000000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.886 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.120000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.000000,-0.003000,0.003000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:36.986 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.110000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,0.000000,0.004000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.087 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,0.990000,2.110000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.002000,0.000000,0.002000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.187 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.660000,1.000000,2.110000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.673431,15.557495,0.000000,0.001000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.288 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.146484,-6000.000000,-6000.000000,Speed,Speed,0.660000,1.000000,2.110000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.007843,-0.006149,0.000000,23.673508,15.557434,0.000000,0.009000,-0.095000,0.062000,FlatInitial,ResetBack,0,-0.828125,0.660000
07:45:37.391 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-945.849609,648.339844,-6000.000000,-6000.000000,Speed,Speed,0.480000,1.050000,1.890000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.041641,-0.040451,0.000000,23.674774,15.556168,0.000000,-0.024000,-0.012000,0.033000,FlatInitial,ResetBack,0,-0.828125,0.480000
07:45:37.493 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-2321.337891,2779.541016,-6000.000000,-6000.000000,Speed,Speed,0.130000,1.050000,1.640000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.042068,-0.063171,0.000000,23.677933,15.553040,0.000000,-0.068000,-0.035000,0.069000,FlatInitial,ResetBack,0,-0.828125,0.130000
07:45:37.594 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3794.384766,3990.380859,-6000.000000,-6000.000000,Speed,Speed,-0.100000,0.950000,1.470000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.045395,-0.109848,0.000000,23.679764,15.548676,0.000000,0.038000,0.150000,0.044000,FlatInitial,ResetBack,0,-0.828125,-0.100000
07:45:37.694 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5131.054688,5117.578125,-6000.000000,-6000.000000,Speed,Speed,-0.070000,0.990000,1.300000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.020157,-0.112442,0.000000,23.682205,15.541977,0.000000,0.040000,0.009000,0.031000,FlatInitial,ResetBack,0,-0.828125,-0.070000
07:45:37.794 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5613.281250,5652.539062,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.080000,1.280000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.094086,-0.042633,0.000000,23.684952,15.538818,0.000000,0.077000,0.025000,0.175000,FlatInitial,ResetBack,0,-0.828125,-0.020000
07:45:37.894 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5849.414062,5786.132812,-6000.000000,-6000.000000,Speed,Speed,-0.070000,1.040000,1.230000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.142944,-0.040405,0.000000,23.689941,15.537354,0.000000,0.015000,0.004000,0.226000,FlatInitial,ResetBack,0,-0.828125,-0.070000
07:45:37.995 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5926.757812,5828.320312,-6000.000000,-6000.000000,Speed,Speed,-0.090000,1.020000,1.360000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.035934,-0.046509,0.000000,23.694305,15.533554,0.000000,-0.055000,0.027000,0.039000,FlatInitial,ResetBack,0,-0.828125,-0.090000
07:45:38.096 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5957.226562,5868.164062,-6000.000000,-6000.000000,Speed,Speed,-0.060000,1.070000,1.390000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.082230,-0.031525,0.000000,23.691727,15.532120,0.000000,-0.102000,0.064000,-0.148000,FlatInitial,ResetBack,0,-0.828125,-0.060000
07:45:38.196 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5974.218750,5924.414062,-6000.000000,-6000.000000,Speed,Speed,-0.070000,1.140000,1.470000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.194687,0.025024,0.000000,23.684448,15.532150,0.000000,-0.129000,0.028000,-0.050000,FlatInitial,ResetBack,0,-0.828125,-0.070000
07:45:38.296 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5989.453125,5973.632812,-6000.000000,-6000.000000,Speed,Speed,-0.080000,1.160000,1.490000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.268143,0.054398,0.000000,23.677094,15.533493,0.000000,-0.096000,0.074000,-0.081000,FlatInitial,ResetBack,0,-0.828125,-0.080000
07:45:38.396 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.080000,1.230000,1.610000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.439102,0.145432,0.000000,23.643677,15.542633,0.000000,-0.073000,0.060000,-0.054000,FlatInitial,ResetBack,0,-0.828125,-0.080000
07:45:38.497 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.375000,6014.648438,-6000.000000,-6000.000000,Speed,Speed,-0.090000,1.260000,1.590000,1.000000,106.000000,1,0,-0.000000,0.000000,1,-0.478806,0.176300,0.000000,23.624985,15.549316,0.000000,-0.047000,0.052000,-0.026000,FlatInitial,ResetBack,0,-0.828125,-0.090000
07:45:38.597 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6016.992188,6020.507812,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.360000,1.760000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.503296,0.185516,0.000000,23.605164,15.556702,0.000000,-0.001000,-0.001000,0.048000,FlatInitial,ResetBack,0,-0.828125,-0.160000
07:45:38.697 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6018.164062,6023.437500,-6000.000000,-6000.000000,Speed,Speed,-0.210000,1.420000,1.630000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.546631,-0.020584,0.000000,23.573792,15.559937,0.000000,-0.116000,-0.046000,0.034000,FlatInitial,ResetBack,0,-0.828125,-0.210000
07:45:38.798 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6015.820312,6022.851562,-6000.000000,-6000.000000,Speed,Speed,-0.210000,1.410000,1.470000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.622757,-0.056778,0.000000,23.544235,15.557877,0.000000,-0.093000,-0.001000,-0.139000,FlatInitial,ResetBack,0,-0.828125,-0.210000
07:45:38.898 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-6016.406250,6020.507812,-6000.000000,-6000.000000,Speed,Speed,-0.200000,1.380000,1.110000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.739258,-0.073181,0.000000,23.509674,15.554672,0.000000,-0.165000,-0.007000,-0.123000,FlatInitial,ResetBack,0,-0.828125,-0.200000
07:45:38.999 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-5882.226562,5816.601562,-6000.000000,-6000.000000,Speed,Speed,-0.240000,1.330000,1.340000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.818649,-0.077835,0.000000,23.477646,15.551514,0.000000,-0.134000,0.023000,-0.663000,FlatInitial,ResetBack,0,-0.828125,-0.240000
07:45:39.100 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-5463.281250,5240.039062,-6000.000000,-6000.000000,Speed,Speed,-0.310000,1.300000,2.310000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.887909,-0.132202,0.000000,23.434326,15.546143,0.000000,0.106000,-0.110000,0.338000,FlatInitial,ResetBack,0,-0.828125,-0.310000
07:45:39.200 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-5015.625000,4635.791016,-6000.000000,-6000.000000,Speed,Speed,-0.290000,1.350000,1.730000,1.000000,104.000000,1,0,-0.000000,0.000000,1,-0.915939,-0.131332,0.000000,23.389893,15.539032,0.000000,0.015000,0.173000,-0.093000,FlatInitial,ResetBack,0,-0.828125,-0.290000
07:45:39.300 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-4573.828125,4047.070312,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.350000,1.630000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.002792,0.000000,23.371536,15.536789,0.000000,-0.017000,0.110000,-0.102000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:39.401 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-4150.195312,3466.552734,-6000.000000,-6000.000000,Speed,Speed,-0.390000,1.260000,2.180000,1.000000,103.000000,1,0,-0.000000,0.000000,1,-0.027267,0.003967,0.000000,23.370636,15.537415,0.000000,0.006000,-0.022000,0.122000,FlatInitial,ResetBack,0,-0.828125,-0.390000
07:45:39.503 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-3739.892578,2910.937500,-6000.000000,-6000.000000,Speed,Speed,-0.340000,1.290000,1.870000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.041397,-0.001343,0.000000,23.368835,15.536987,0.000000,0.042000,0.018000,-0.019000,FlatInitial,ResetBack,0,-0.828125,-0.340000
07:45:39.604 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-3335.449219,2377.441406,-6000.000000,-6000.000000,Speed,Speed,-0.350000,1.300000,1.820000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.008987,0.000000,23.367050,15.536942,0.000000,0.000000,-0.046000,0.013000,FlatInitial,ResetBack,0,-0.828125,-0.350000
07:45:39.704 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-2946.093750,1963.769531,-6000.000000,-6000.000000,Speed,Speed,-0.340000,1.230000,1.820000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.007874,-0.029800,0.000000,23.366852,15.536285,0.000000,-0.023000,0.015000,-0.005000,FlatInitial,ResetBack,0,-0.828125,-0.340000
07:45:39.805 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-2575.634766,1486.376953,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.250000,1.770000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,-0.039825,0.000000,23.366669,15.534286,0.000000,-0.046000,-0.032000,0.058000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:39.905 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-2288.671875,1040.478516,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.210000,1.770000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.017044,0.000000,0.000000,23.365784,15.532013,0.000000,-0.016000,0.018000,-0.018000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.005 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1946.777344,639.843750,-6000.000000,-6000.000000,Speed,Speed,-0.340000,1.210000,1.770000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002441,-0.005142,0.000000,23.365417,15.531937,0.000000,0.025000,0.024000,-0.019000,FlatInitial,ResetBack,0,-0.828125,-0.340000
07:45:40.105 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1623.339844,291.943359,-6000.000000,-6000.000000,Speed,Speed,-0.340000,1.210000,1.780000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002441,-0.005142,0.000000,23.365417,15.531937,0.000000,0.025000,0.024000,-0.019000,FlatInitial,ResetBack,0,-0.828125,-0.340000
07:45:40.205 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1317.919922,29.882812,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.190000,1.760000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364838,15.531647,0.000000,-0.007000,-0.001000,0.007000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.305 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-1038.720703,-3.955078,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.170000,1.750000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.006134,0.000000,23.364746,15.531250,0.000000,0.000000,0.001000,0.012000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.406 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-818.408203,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.180000,1.740000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364746,15.531250,0.000000,-0.001000,-0.001000,-0.013000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.506 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-541.113281,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.160000,1.730000,1.000000,117.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364746,15.531250,0.000000,-0.001000,-0.001000,-0.013000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.608 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-334.716797,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.140000,1.720000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364746,15.531250,0.000000,0.000000,-0.001000,0.001000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.708 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-127.441406,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.140000,1.720000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364746,15.531250,0.000000,-0.002000,0.000000,0.010000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.808 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,-6.591797,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.140000,1.710000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364746,15.531250,0.000000,0.002000,0.003000,0.004000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:40.909 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,3.222656,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.330000,1.120000,1.710000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364746,15.531250,0.000000,0.001000,-0.001000,0.008000,FlatInitial,ResetBack,0,-0.828125,-0.330000
07:45:41.009 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.320000,1.120000,1.690000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,23.364746,15.531250,0.000000,-0.002000,0.001000,0.004000,FlatInitial,ResetBack,0,-0.828125,-0.320000
